2839.562381	1.59964649
2841.380339	1.599705083
2844.107275	1.599721872
2842.289317	1.599829238
2843.198296	1.599993739
2840.47136	1.599592474
2835.926466	1.599701234
2832.290551	1.599437927
2825.9277	1.599116092
2816.837912	1.598444486
2806.839146	1.598581116
2795.931401	1.5982767
2785.023656	1.5983555
2774.11591	1.597642785
2760.481229	1.596894537
2744.119611	1.595708029
2726.849015	1.596039054
2708.66944	1.594668602
2688.671907	1.594316807
2668.674374	1.592809095
2645.949905	1.592810555
2624.134415	1.591404569
2598.68301	1.59094408
2574.140583	1.589213406
2546.871221	1.588809354
2517.7839	1.58686408
2492.332495	1.586377811
2459.60926	1.584394911
2429.612961	1.583684287
2397.798704	1.581427563
2365.075469	1.580841658
2330.534276	1.578538948
2295.993083	1.577838079
2259.633933	1.575401592
2221.456825	1.574504237
2185.097675	1.572016887
2143.284652	1.57093977
2105.107544	1.56827196
2066.021457	1.566926592
2026.026392	1.56415845
1979.668475	1.562764309
1940.582388	1.55986239
1896.951408	1.558284305
1852.411449	1.555300169
1809.689447	1.553621055
1761.513573	1.550335223
1719.70055	1.548622665
1672.433655	1.545230927
1626.984717	1.543404798
1580.6268	1.539791491
1533.359904	1.537863636
1489.728924	1.534052451
1439.735092	1.532075822
1393.377176	1.528188691
1345.201301	1.526130542
1299.752363	1.522145168
1253.394447	1.519980416
1206.127551	1.515744907
1158.860656	1.513380883
1112.502739	1.509065247
1067.053801	1.506500557
1021.604863	1.502114549
975.2469464	1.499443953
932.5249447	1.494933922
886.167028	1.492068234
842.5360476	1.487326881
800.7230247	1.484374099
760.7279593	1.479477369
718.0059576	1.476382449
678.0108922	1.471404199
638.9248056	1.468165746
600.7476977	1.463031423
563.4795686	1.459622963
528.029397	1.454306787
492.5792254	1.450768033
459.8559901	1.44534595
428.0417335	1.4416776
396.227477	1.436098747
368.9581142	1.432272233
339.8707939	1.426547759
315.3283674	1.422592345
290.7859409	1.416718765
266.2435144	1.412644206
244.4280242	1.406631972
223.5215127	1.402441752
203.52398	1.396305495
186.2533836	1.391996827
170.8007447	1.38573376
154.4391271	1.381326153
140.8044457	1.374950212
128.9877218	1.370424156
117.1709979	1.363949276
107.1722316	1.359322887
96.26448649	1.352744887
87.1746989	1.348029314
79.90286883	1.341358646
71.72206	1.336543436
64.45022993	1.329783583
59.90533613	1.32488546
53.54248482	1.318035726
48.99759102	1.313049115
44.45269723	1.306119253
39.90780343	1.30103649
36.2718884	1.29401605
32.63597336	1.288844103
29.90903709	1.281730995
25.36414329	1.276471256
21.72822825	1.269264086
20.8192495	1.263908194
19.00129198	1.256605569
14.45639818	1.251157009
13.54741942	1.243760322
11.72946191	1.238212823
8.09354687	1.230727648
7.184568111	1.225090267
5.366610593	1.217513817
