2659.584587	1.591082137
2676.855183	1.591895402
2693.216801	1.592710809
2710.487397	1.5934389
2725.940036	1.594170741
2738.665739	1.594816337
2753.209399	1.595461933
2766.84408	1.59602664
2778.660804	1.596588133
2790.477528	1.59706981
2800.476294	1.597544522
2807.748125	1.597935668
2815.928933	1.59828503
2822.291785	1.598545469
2827.745657	1.598817693
2833.19953	1.599047062
2836.835445	1.599285003
2840.47136	1.599427591
2840.47136	1.599543931
2844.107275	1.599577775
2846.834211	1.599688758
2845.925232	1.599757422
2845.016254	1.5998368
2843.198296	1.599740473
2841.380339	1.599676288
2837.744424	1.599541392
2833.19953	1.599328286
2827.745657	1.599051434
2820.473827	1.599021532
2812.293018	1.598398092
2804.112209	1.59842658
2792.295486	1.59744316
2780.478762	1.59765378
2769.571017	1.596779105
2756.845314	1.596784022
2744.119611	1.595889526
2730.48493	1.59575838
2710.487397	1.594527475
2696.852716	1.594464896
2678.673141	1.59310864
2655.948672	1.592772327
2637.769097	1.591470711
2616.862585	1.591173503
2597.774031	1.589747609
2572.322626	1.589321301
2549.598157	1.587712202
2523.237773	1.587185721
2498.695346	1.585408954
2474.15292	1.584901757
2442.338663	1.5831882
2415.978279	1.582615651
2387.799938	1.580704426
2355.076703	1.579835643
2324.171425	1.577834424
2293.266147	1.576943678
2261.45189	1.574823001
2226.001719	1.573804762
2192.369505	1.571548557
2154.192397	1.570422646
2119.651204	1.568075375
2082.383075	1.56683697
2044.205967	1.564438273
2006.937838	1.563109873
1967.851751	1.560539222
1926.947707	1.559092435
1889.679578	1.556375542
1846.048598	1.554877866
1807.87149	1.552012589
1765.149488	1.550318316
1722.427486	1.547367865
1677.887527	1.545523601
1636.074504	1.542515296
1592.443524	1.540637284
1546.994586	1.537339174
1501.545648	1.535284386
1457.005689	1.531880211
1414.283687	1.529824887
1367.92577	1.526279827
1323.385811	1.524082012
1277.027894	1.520303928
1229.760999	1.517971121
1183.403082	1.514134648
1137.045166	1.5116331
1088.869291	1.507621994
1042.511375	1.504844033
997.0624366	1.500605797
954.340435	1.497711057
906.1645607	1.493383898
863.4425591	1.490313453
818.9025999	1.485710952
775.2716194	1.482455697
731.640639	1.477702669
689.8276161	1.474239032
646.1966357	1.469324763
606.2015703	1.465653281
565.2975261	1.460486169
528.029397	1.456579522
487.1253528	1.451246883
450.7662025	1.447094893
417.1339884	1.441551195
380.774838	1.437160825
349.8695602	1.431372855
317.1463249	1.426746784
288.0590046	1.420707579
261.6986206	1.415849021
233.5202791	1.409558044
208.9778526	1.404463249
185.3444049	1.397932286
164.4378934	1.392586791
147.167297	1.385820126
127.1697643	1.380232503
111.7171254	1.373248886
96.26448649	1.367458774
82.62980511	1.360273204
72.63103876	1.354290245
60.81431489	1.346916651
50.81554854	1.340768166
44.45269723	1.333255293
36.2718884	1.326972887
29.90903709	1.319346986
24.45516453	1.3129553
20.8192495	1.305229225
16.2743557	1.29874808
10.82048315	1.290947546
6.275589352	1.284408011
4.457631834	1.276537302
0.821716798	1.269938842
-1.905219479	1.262005458
-3.723176997	1.255352358
-5.541134515	1.247373977
-7.359092033	1.240673737
-9.177049551	1.232644465
-10.08602831	1.225886372
-13.72194335	1.217806746
-15.53990086	1.210987048
-16.44887962	1.202857068
-18.26683714	1.195986481
-18.26683714	1.187802932
-20.08479466	1.180878776
-20.99377342	1.172636838
-23.72070969	1.165653757
-23.72070969	1.157344858
-24.62968845	1.150304459
-24.62968845	1.141933421
-28.26560349	1.134829811
-27.35662473	1.126399848
-28.26560349	1.119237849
-30.08356101	1.110745746
-30.08356101	1.103515179
-32.81049728	1.09495558
-31.90151852	1.087660195
-34.6284548	1.079035243
-33.71947604	1.071669683
-34.6284548	1.062972414
-35.53743356	1.055539358
-36.44641232	1.046777271
-37.35539108	1.039272434
-38.26436984	1.030443921
-39.1733486	1.022866231
-38.26436984	1.013968615
-39.1733486	1.006322358
-40.99130611	0.997354567
-41.90028487	0.989644028
-40.08232736	0.980602313
-42.80926363	0.972824813
-41.90028487	0.963717209
-43.71824239	0.955867927
-44.62722115	0.946690149
-43.71824239	0.938772835
-44.62722115	0.929521668
-45.53619991	0.92154275
-45.53619991	0.912223015
-46.44517867	0.904173388
-46.44517867	0.894790978
-47.35415743	0.886673854
-48.26313619	0.877226627
-47.35415743	0.869045756
-47.35415743	0.859527283
-48.26313619	0.85127838
-48.26313619	0.841701517
-50.0810937	0.833385119
-49.17211495	0.823748259
-50.0810937	0.815373471
-50.0810937	0.805667509
-50.0810937	0.797228974
-50.0810937	0.787466229
-50.99007246	0.778962877
-50.0810937	0.769143349
-50.99007246	0.760585892
-50.99007246	0.750703689
-52.80802998	0.742083023
-51.89905122	0.732149394
-52.80802998	0.723470337
-54.6259875	0.713476712
-53.71700874	0.70474248
-52.80802998	0.694694751
-53.71700874	0.685901594
-53.71700874	0.675805653
-53.71700874	0.666964284
-54.6259875	0.656809418
-54.6259875	0.647915016
-52.80802998	0.637710332
-54.6259875	0.628762897
-54.6259875	0.618507858
-55.53496626	0.609517034
-54.6259875	0.599216997
-53.71700874	0.590170997
-55.53496626	0.579824356
-56.44394502	0.570737108
-56.44394502	0.560344398
-57.35292378	0.551211082
-56.44394502	0.540772839
-55.53496626	0.531600953
-57.35292378	0.521120391
-57.35292378	0.511901901
-58.26190254	0.501385448
-57.35292378	0.492129995
-57.35292378	0.481568545
-58.26190254	0.472271309
-56.44394502	0.461673432
-57.35292378	0.45233977
-58.26190254	0.441702788
-57.35292378	0.432335913
-58.26190254	0.421667862
-58.26190254	0.41226456
-60.07986005	0.401562225
-59.17088129	0.392129997
-59.17088129	0.381394985
-59.17088129	0.371932758
-58.26190254	0.361168284
-59.17088129	0.351676059
-60.07986005	0.340885336
-58.26190254	0.331360434
-60.07986005	0.320539177
-60.98883881	0.310992848
-60.07986005	0.300150699
-60.07986005	0.29057705
-59.17088129	0.279707046
-60.07986005	0.270110363
-60.07986005	0.259220002
-60.98883881	0.249601892
-60.98883881	0.238691711
-60.07986005	0.229055387
-60.98883881	0.2181286
-60.98883881	0.208467635
-60.98883881	0.197522099
-61.89781757	0.18785042
-61.89781757	0.176888278
-61.89781757	0.167200529
-62.80679633	0.156224459
-61.89781757	0.146522781
-61.89781757	0.135536534
-62.80679633	0.125819321
-62.80679633	0.114822896
-62.80679633	0.105101398
-63.71577509	0.094100687
-63.71577509	0.08436794
-62.80679633	0.073349015
-62.80679633	0.063614125
-62.80679633	0.052594665
-63.71577509	0.042853347
-62.80679633	0.031823709
-65.53373261	0.022078106
-64.62475385	0.011048467
-64.62475385	0.001303935
-65.53373261	-0.009729988
-63.71577509	-0.019477199
-62.80679633	-0.030507908
-64.62475385	-0.040248155
-64.62475385	-0.051277793
-64.62475385	-0.061018575
-65.53373261	-0.072040178
-66.44271137	-0.081771854
-65.53373261	-0.092794528
-65.53373261	-0.102520312
-68.26066888	-0.113530665
-65.53373261	-0.12325002
-66.44271137	-0.134252874
-67.35169012	-0.143966872
-67.35169012	-0.154959548
-67.35169012	-0.164655869
-66.44271137	-0.175631403
-68.26066888	-0.185318081
-67.35169012	-0.196281294
-68.26066888	-0.205952438
-68.26066888	-0.21689958
-68.26066888	-0.226554653
-68.26066888	-0.237485726
-70.0786264	-0.247124192
-70.0786264	-0.258036516
-69.16964764	-0.267655162
-70.0786264	-0.278546594
-69.16964764	-0.288146491
-70.98760516	-0.299014353
-70.0786264	-0.308591751
-70.98760516	-0.319438186
-71.89658392	-0.3289888
-71.89658392	-0.339810057
-70.98760516	-0.349339244
-70.98760516	-0.360133717
-71.89658392	-0.36962862
-71.89658392	-0.380395773
-72.80556268	-0.389866571
-73.71454144	-0.400605333
-72.80556268	-0.410043989
-72.80556268	-0.420748467
-71.89658392	-0.430154983
-75.53249896	-0.440828391
-74.6235202	-0.450197944
-75.53249896	-0.460834926
-75.53249896	-0.470174481
-76.44147771	-0.480775036
-77.35045647	-0.490077093
-75.53249896	-0.500642829
-75.53249896	-0.509905245
-76.44147771	-0.520429734
-76.44147771	-0.529646617
-77.35045647	-0.540136286
-77.35045647	-0.549313528
-78.25943523	-0.559760878
-78.25943523	-0.568893659
-79.16841399	-0.579296547
-79.16841399	-0.588384866
-80.07739275	-0.598737399
-80.98637151	-0.607781257
-80.07739275	-0.618088257
-79.16841399	-0.627081224
-80.07739275	-0.637337335
-81.89535027	-0.646287983
-81.89535027	-0.656489989
-81.89535027	-0.665385462
-81.89535027	-0.675540328
-80.98637151	-0.684380626
-82.80432903	-0.694479781
-82.80432903	-0.703271331
-81.89535027	-0.713316918
-82.80432903	-0.722050614
-84.62228655	-0.732038347
-82.80432903	-0.740720082
-83.71330779	-0.750644068
-82.80432903	-0.759267949
-85.5312653	-0.769133546
-84.62228655	-0.777694216
-86.44024406	-0.787497138
-87.34922282	-0.795999419
-88.25820158	-0.805736987
-87.34922282	-0.814174985
-87.34922282	-0.823856843
-87.34922282	-0.832225738
-89.16718034	-0.841836885
-88.25820158	-0.850138284
-90.98513786	-0.859684077
-90.0761591	-0.867917981
-91.89411662	-0.877393599
-90.98513786	-0.885557328
-91.89411662	-0.894964915
-92.80309538	-0.903057933
-94.62105289	-0.912385167
-93.71207414	-0.920406939
-94.62105289	-0.929661856
-96.43901041	-0.937605419
-98.25696793	-0.946790696
-100.0749254	-0.954658727
-98.25696793	-0.96376526
-100.0749254	-0.971556152
-100.0749254	-0.980579654
-102.8018617	-0.9882918
-101.892883	-0.997236021
-105.528798	-1.004862994
-105.528798	-1.013729004
-107.3467555	-1.021274017
-109.164713	-1.030056461
-110.0736918	-1.037517372
-111.8916493	-1.04621357
-112.8006281	-1.053587701
-113.7096068	-1.062196582
-115.5275644	-1.069481789
-116.4365431	-1.07800389
-119.1634794	-1.085203923
-121.8904157	-1.093636565
-122.7993944	-1.10074446
-124.6173519	-1.109086036
-126.4353095	-1.116101258
-129.1622457	-1.124348553
-130.9802033	-1.131266816
-133.7071395	-1.139421438
-136.4340758	-1.146243813
-139.1610121	-1.154299869
-141.8879484	-1.161025286
